Date,Open,High,Low,Close
2016-09-21,3.85723,3.86899,3.83155,3.83315
2016-09-22,3.83305,3.83558,3.79931,3.81991
2016-09-23,3.81962,3.83996,3.8106,3.82991
2016-09-26,3.82898,3.83913,3.80743,3.81735
2016-09-27,3.8173,3.83145,3.80979,3.81711
2016-09-28,3.81699,3.84085,3.81632,3.83021
2016-09-29,3.83,3.84807,3.82365,3.83508
2016-09-30,3.83509,3.87196,3.82086,3.82375
2016-10-03,3.82269,3.83819,3.81551,3.83173
2016-10-04,3.83174,3.85545,3.83,3.84443
2016-10-05,3.8439,3.84868,3.82572,3.83625
2016-10-06,3.8365,3.84569,3.83353,3.8371
2016-10-07,3.83733,3.85805,3.81851,3.82545
2016-10-10,3.82706,3.83907,3.82362,3.8294
2016-10-11,3.82939,3.87954,3.82755,3.87612
2016-10-12,3.87563,3.91311,3.86992,3.90185
2016-10-13,3.90195,3.9226,3.88196,3.88502
2016-10-14,3.88502,3.92751,3.88482,3.92709
2016-10-17,3.92894,3.94311,3.9207,3.929
2016-10-18,3.92935,3.94116,3.91413,3.9299
2016-10-19,3.92955,3.93882,3.92195,3.92859
2016-10-20,3.92859,3.96264,3.92427,3.95162
2016-10-21,3.95172,3.98507,3.94925,3.98
2016-10-24,3.97731,3.98628,3.95878,3.97259
2016-10-25,3.97259,3.97595,3.95185,3.9664
2016-10-26,3.9664,3.97278,3.94949,3.96604
2016-10-27,3.96605,3.98465,3.9561,3.97975
2016-10-28,3.98004,3.98215,3.94635,3.9495
2016-10-31,3.94965,3.96051,3.91961,3.92543
2016-11-01,3.92548,3.9311,3.88359,3.89052
2016-11-02,3.89057,3.90327,3.8844,3.89723
2016-11-03,3.89723,3.90895,3.88059,3.8865
2016-11-04,3.8866,3.89847,3.8824,3.88569
2016-11-07,3.90215,3.9289,3.8905,3.9204
2016-11-08,3.9203,3.93754,3.91289,3.93084
2016-11-09,3.93084,3.98066,3.84369,3.97655
2016-11-10,3.97624,4.02825,3.96085,4.0146
2016-11-11,4.01605,4.09559,4.00372,4.0758
2016-11-14,4.08538,4.13497,4.07265,4.1162
2016-11-15,4.1166,4.1355,4.0709,4.1104
2016-11-16,4.1104,4.18036,4.0903,4.16125
2016-11-17,4.1612,4.18249,4.1263,4.17728
2016-11-18,4.1771,4.20961,4.17269,4.19004
2016-11-21,4.19555,4.19746,4.15991,4.1645
2016-11-22,4.16455,4.17941,4.1457,4.15623
2016-11-23,4.15628,4.20858,4.14194,4.20082
2016-11-24,4.2012,4.21265,4.1784,4.1892
2016-11-25,4.1892,4.19778,4.15195,4.17203
2016-11-28,4.16742,4.18941,4.13604,4.16645
2016-11-29,4.16695,4.1944,4.1633,4.1647
2016-11-30,4.16462,4.21679,4.16035,4.20465
2016-12-01,4.20465,4.22446,4.1863,4.21274
2016-12-02,4.21269,4.22573,4.1986,4.20403
2016-12-05,4.25652,4.26757,4.16577,4.1804
2016-12-06,4.18045,4.19262,4.15505,4.16049
2016-12-07,4.1598,4.16875,4.11422,4.1209
2016-12-08,4.1209,4.1981,4.10564,4.1847
2016-12-09,4.1847,4.23025,4.17374,4.21515
2016-12-12,4.2148,4.22625,4.17767,4.18274
2016-12-13,4.18274,4.1966,4.16222,4.1645
2016-12-14,4.1645,4.2244,4.14701,4.2135
2016-12-15,4.21385,4.2792,4.2136,4.25435
2016-12-16,4.25425,4.26354,4.21572,4.23077
2016-12-19,4.2358,4.2591,4.2152,4.252
2016-12-20,4.24839,4.26895,4.2393,4.2436
2016-12-21,4.2434,4.2499,4.219,4.23074
2016-12-22,4.23009,4.242,4.19875,4.23564
2016-12-23,4.23559,4.2378,4.20648,4.21647
2016-12-27,4.21707,4.22805,4.20374,4.2073
2016-12-28,4.20725,4.24815,4.19335,4.22899
2016-12-29,4.22964,4.23115,4.19885,4.1998
2016-12-30,4.1998,4.20685,4.14382,4.18547
2017-01-02,4.19469,4.22531,4.18389,4.21685
2017-01-03,4.21685,4.24217,4.2055,4.21493
2017-01-04,4.21492,4.2211,4.16105,4.1658
2017-01-05,4.16595,4.17608,4.11275,4.11677
2017-01-06,4.11667,4.14115,4.10763,4.13545
2017-01-09,4.13785,4.17115,4.13198,4.13932
2017-01-10,4.13937,4.14745,4.11804,4.14179
2017-01-11,4.14377,4.17995,4.11407,4.1304
2017-01-12,4.1304,4.13443,4.09487,4.1211
2017-01-13,4.11646,4.1319,4.0944,4.11982
2017-01-16,4.1258,4.14345,4.1199,4.12715
2017-01-17,4.1272,4.1277,4.0713,4.0734
2017-01-18,4.07295,4.1079,4.07278,4.10075
2017-01-19,4.10075,4.12468,4.09351,4.10205
2017-01-20,4.10285,4.11222,4.0788,4.08525
2017-01-23,4.0822,4.08325,4.05538,4.05845
2017-01-24,4.0584,4.08006,4.05807,4.07317
2017-01-25,4.07378,4.0789,4.04856,4.05105
2017-01-26,4.05087,4.08009,4.04352,4.06852
2017-01-27,4.0681,4.07926,4.04349,4.05316
2017-01-30,4.0461,4.0781,4.03855,4.05005
2017-01-31,4.05015,4.0586,3.99724,4.00257
2017-02-01,4.00257,4.02335,3.99465,3.9985
2017-02-02,3.99849,4.01394,3.9764,4.00935
2017-02-03,4.00995,4.01525,3.978,3.99395
2017-02-06,3.9893,4.00665,3.9836,3.99635
2017-02-07,3.9965,4.04078,3.99415,4.0305
2017-02-08,4.0305,4.05886,4.02675,4.03484
2017-02-09,4.03489,4.05553,4.02934,4.05167
2017-02-10,4.05148,4.05441,4.03131,4.0387
2017-02-13,4.04115,4.07155,4.03685,4.06956
2017-02-14,4.06936,4.08573,4.04087,4.06814
2017-02-15,4.06807,4.08847,4.0645,4.0696
2017-02-16,4.0696,4.07129,4.04179,4.0447
2017-02-17,4.04455,4.0827,4.0399,4.08148
2017-02-20,4.07615,4.08188,4.06185,4.06935
2017-02-21,4.0694,4.09637,4.067,4.07761
2017-02-22,4.07738,4.09853,4.06542,4.07224
2017-02-23,4.07222,4.09032,4.06017,4.06655
2017-02-24,4.0667,4.08555,4.05768,4.0844
2017-02-27,4.0854,4.0901,4.05534,4.07285
2017-02-28,4.0728,4.08087,4.05663,4.0722
2017-03-01,4.0723,4.09203,4.04665,4.05705
2017-03-02,4.05705,4.09656,4.05705,4.08975
2017-03-03,4.0899,4.09883,4.04698,4.05263
2017-03-06,4.05325,4.0789,4.0484,4.07004
2017-03-07,4.07001,4.08314,4.0607,4.0743
2017-03-08,4.0746,4.09167,4.07155,4.0883
2017-03-09,4.0885,4.09485,4.0689,4.08975
2017-03-10,4.0913,4.0921,4.05387,4.06
2017-03-13,4.0585,4.07575,4.0474,4.06546
2017-03-14,4.06518,4.07946,4.0605,4.06985
2017-03-15,4.06985,4.0723,4.01405,4.0171
2017-03-16,4.0169,4.03115,3.9938,4.0004
2017-03-17,4.00045,4.00667,3.9811,3.9882
2017-03-20,3.9885,3.98979,3.9662,3.9739
2017-03-21,3.9739,3.97875,3.94253,3.95585
2017-03-22,3.9561,3.97834,3.95185,3.965
2017-03-23,3.9649,3.9706,3.94954,3.95585
2017-03-24,3.9558,3.96425,3.9394,3.9462
2017-03-27,3.93785,3.94,3.89927,3.91015
2017-03-28,3.9102,3.92475,3.89242,3.92197
2017-03-29,3.9219,3.9474,3.91725,3.92505
2017-03-30,3.92505,3.94675,3.92257,3.94265
2017-03-31,3.94295,3.9723,3.9409,3.96555
2017-04-03,3.9724,3.98886,3.95666,3.96925
2017-04-04,3.96945,4.00155,3.9665,3.9813
2017-04-05,3.98133,3.98431,3.9613,3.9672
2017-04-06,3.9669,3.98825,3.95792,3.98005
2017-04-07,3.97985,3.99254,3.9623,3.98825
2017-04-10,3.98855,4.00459,3.98645,3.9966
2017-04-11,3.9973,4.0113,3.99153,4.00423
2017-04-12,4.00423,4.0095,3.97546,3.98145
2017-04-13,3.98085,4.00522,3.9768,4.0016
2017-04-14,4.0015,4.0065,3.98821,3.99573
2017-04-17,3.98955,3.99965,3.98068,3.98602
2017-04-18,3.98501,3.99375,3.9414,3.94224
2017-04-19,3.9421,3.97694,3.9408,3.9746
2017-04-20,3.97505,3.98339,3.95642,3.98237
2017-04-21,3.98365,4.00374,3.97695,3.98887
2017-04-24,3.89215,3.93327,3.8903,3.90635
2017-04-25,3.90615,3.91115,3.85765,3.86215
2017-04-26,3.86235,3.89326,3.85695,3.87445
2017-04-27,3.8747,3.89306,3.8596,3.88125
2017-04-28,3.88135,3.88825,3.85485,3.8792
2017-05-02,3.874,3.8763,3.84144,3.846
2017-05-03,3.84405,3.86554,3.8363,3.86554
2017-05-04,3.86584,3.8686,3.8404,3.853
2017-05-05,3.8522,3.85612,3.82315,3.82485
2017-05-08,3.82385,3.87475,3.8115,3.87265
2017-05-09,3.87265,3.89728,3.8644,3.8882
2017-05-10,3.8873,3.89165,3.87192,3.87454
2017-05-11,3.87454,3.898,3.86562,3.89058
2017-05-12,3.89059,3.89117,3.85724,3.85778
2017-05-15,3.85032,3.85712,3.82134,3.82434
2017-05-16,3.82434,3.82434,3.74543,3.76548
2017-05-17,3.7642,3.78448,3.74889,3.74984
2017-05-18,3.75031,3.80542,3.7475,3.80006
2017-05-19,3.79929,3.8013,3.73932,3.74324
2017-05-22,3.7488,3.76153,3.72261,3.73495
2017-05-23,3.73407,3.76195,3.72537,3.75487
2017-05-24,3.75673,3.76292,3.72005,3.72254
2017-05-25,3.72244,3.73423,3.71145,3.72401
2017-05-26,3.7245,3.74876,3.7165,3.7455
2017-05-29,3.74045,3.75349,3.72757,3.74637
2017-05-30,3.74635,3.76848,3.72378,3.733
2017-05-31,3.7338,3.74035,3.71354,3.71934
2017-06-01,3.71905,3.75089,3.71355,3.73905
2017-06-02,3.73905,3.74139,3.70455,3.7078
2017-06-05,3.7083,3.73341,3.70564,3.72154
2017-06-06,3.72155,3.73827,3.71285,3.71815
2017-06-07,3.7183,3.74485,3.7168,3.73726
2017-06-08,3.73727,3.75373,3.73255,3.74805
2017-06-09,3.7482,3.76188,3.7338,3.73958
2017-06-12,3.73466,3.74831,3.72836,3.74274
2017-06-13,3.74218,3.74725,3.73422,3.74145
2017-06-14,3.74145,3.75079,3.71333,3.74164
2017-06-15,3.74164,3.8034,3.73845,3.79833
2017-06-16,3.79831,3.8003,3.75632,3.75824
2017-06-19,3.7598,3.78635,3.75294,3.7825
2017-06-20,3.7825,3.82015,3.77623,3.8144
2017-06-21,3.81432,3.82208,3.79645,3.80907
2017-06-22,3.80905,3.81655,3.7849,3.78615
2017-06-23,3.78619,3.79925,3.76828,3.77165
2017-06-26,3.7756,3.77726,3.74965,3.75774
2017-06-27,3.7578,3.76656,3.72467,3.7417
2017-06-28,3.74172,3.74715,3.70972,3.71775
2017-06-29,3.71792,3.73075,3.70349,3.708
2017-06-30,3.7078,3.71395,3.69615,3.7054
2017-07-03,3.7059,3.74245,3.70265,3.73752
2017-07-04,3.73737,3.748,3.72377,3.73168
2017-07-05,3.73179,3.75646,3.72413,3.72697
2017-07-06,3.72697,3.73897,3.70419,3.71239
2017-07-07,3.71277,3.7251,3.69692,3.71215
2017-07-10,3.72024,3.72424,3.70655,3.71761
2017-07-11,3.71756,3.72822,3.69393,3.69754
2017-07-12,3.69754,3.71521,3.68647,3.70771
2017-07-13,3.70783,3.7208,3.6933,3.7053
2017-07-14,3.70535,3.70815,3.6645,3.6647
2017-07-17,3.66866,3.67997,3.65837,3.6612
2017-07-18,3.66123,3.66335,3.62397,3.63617
2017-07-19,3.63605,3.6598,3.6347,3.65401
2017-07-20,3.65397,3.66859,3.61135,3.62167
2017-07-21,3.62167,3.66039,3.60978,3.65813
2017-07-24,3.65755,3.66478,3.63372,3.66376
2017-07-25,3.66375,3.66523,3.63315,3.65879
2017-07-26,3.65891,3.66865,3.61391,3.61722
2017-07-27,3.61723,3.65136,3.60942,3.64037
2017-07-28,3.64036,3.64201,3.6127,3.61794
2017-07-31,3.62099,3.63038,3.59139,3.59473
2017-08-01,3.59475,3.60849,3.59063,3.60207
2017-08-02,3.6021,3.60916,3.57536,3.59156
2017-08-03,3.59158,3.59824,3.56708,3.5742
2017-08-04,3.57373,3.61541,3.56764,3.60362
2017-08-07,3.60015,3.60907,3.59124,3.60485
2017-08-08,3.60485,3.63516,3.59704,3.6295
2017-08-09,3.6293,3.65102,3.62391,3.62849
2017-08-10,3.62849,3.65058,3.62685,3.63535
2017-08-11,3.63535,3.65176,3.61724,3.6252
2017-08-14,3.6288,3.64335,3.61888,3.63913
2017-08-15,3.63911,3.66721,3.63203,3.65581
2017-08-16,3.65573,3.66096,3.61923,3.62595
2017-08-17,3.626,3.65269,3.61915,3.64065
2017-08-18,3.64049,3.65272,3.63008,3.63076
2017-08-21,3.63646,3.64556,3.612,3.62169
2017-08-22,3.62159,3.64199,3.61813,3.632
2017-08-23,3.63205,3.64155,3.62269,3.62915
2017-08-24,3.62905,3.63719,3.60698,3.61115
2017-08-25,3.61115,3.61759,3.56527,3.57282
2017-08-28,3.5567,3.575,3.54361,3.5505
2017-08-29,3.5504,3.56282,3.5298,3.55494
2017-08-30,3.55494,3.5818,3.55019,3.5774
2017-08-31,3.57745,3.60133,3.56305,3.5632
2017-09-01,3.56335,3.58816,3.53879,3.58563
2017-09-04,3.5829,3.58566,3.55703,3.56455
2017-09-05,3.56445,3.57015,3.54865,3.55339
2017-09-06,3.55331,3.56841,3.54825,3.5612
2017-09-07,3.56082,3.5645,3.52629,3.53685
2017-09-08,3.53646,3.53781,3.5132,3.5284
2017-09-11,3.5308,3.55308,3.52619,3.55115
2017-09-12,3.5509,3.57495,3.54665,3.55805
2017-09-13,3.55805,3.60831,3.5496,3.60222
2017-09-14,3.60154,3.62184,3.5872,3.59085
2017-09-15,3.59075,3.5953,3.56304,3.58257
2017-09-18,3.5838,3.59948,3.57696,3.591
2017-09-19,3.59095,3.59125,3.56627,3.5692
2017-09-20,3.56915,3.60753,3.55666,3.59785
2017-09-21,3.59712,3.6063,3.57536,3.57935
2017-09-22,3.57945,3.58345,3.55766,3.57352
2017-09-25,3.5837,3.61964,3.57535,3.60975
2017-09-26,3.60985,3.65108,3.60393,3.6388
2017-09-27,3.6388,3.68398,3.63315,3.6822
2017-09-28,3.68225,3.69505,3.65074,3.66235
2017-09-29,3.66235,3.66833,3.62924,3.64897
2017-10-02,3.65075,3.6816,3.6461,3.6732
2017-10-03,3.6732,3.68799,3.65984,3.67653
2017-10-04,3.67656,3.6784,3.64454,3.65527
2017-10-05,3.65535,3.68099,3.64975,3.67425
2017-10-06,3.67451,3.6952,3.6724,3.67391
2017-10-09,3.67427,3.68031,3.65745,3.66104
2017-10-10,3.66104,3.66684,3.62821,3.63703
2017-10-11,3.63649,3.63999,3.59849,3.60005
2017-10-12,3.60005,3.6154,3.59576,3.60687
2017-10-13,3.60681,3.6103,3.57809,3.59485
2017-10-16,3.59929,3.60793,3.5797,3.58848
2017-10-17,3.58872,3.60641,3.58739,3.60086
2017-10-18,3.60087,3.60594,3.58597,3.5913
2017-10-19,3.59115,3.60173,3.57024,3.5751
2017-10-20,3.57505,3.601,3.57027,3.59938
2017-10-23,3.5957,3.6097,3.58984,3.59977
2017-10-24,3.59982,3.61268,3.59189,3.60879
2017-10-25,3.60879,3.61433,3.58185,3.58992
2017-10-26,3.59002,3.65465,3.5844,3.65091
2017-10-27,3.65091,3.67259,3.64713,3.6613
2017-10-30,3.66384,3.66384,3.64199,3.65055
2017-10-31,3.6505,3.65635,3.63537,3.63866
2017-11-01,3.63876,3.6489,3.63396,3.6441
2017-11-02,3.64413,3.64425,3.62504,3.63227
2017-11-03,3.63227,3.66107,3.62735,3.65686
2017-11-06,3.655,3.66477,3.64841,3.65071
2017-11-07,3.65071,3.67182,3.6487,3.66019
2017-11-08,3.66019,3.66417,3.64698,3.65475
2017-11-09,3.65477,3.65715,3.63188,3.63315
2017-11-10,3.6332,3.64363,3.618,3.6237
2017-11-13,3.62525,3.64064,3.6222,3.63155
2017-11-14,3.63166,3.63386,3.59876,3.60105
2017-11-15,3.60105,3.60525,3.57949,3.60465
2017-11-16,3.60507,3.60587,3.59295,3.6002
2017-11-17,3.59997,3.60268,3.58463,3.58973
2017-11-20,3.59925,3.6114,3.58721,3.60407
2017-11-21,3.60414,3.61033,3.58979,3.59578
2017-11-22,3.59624,3.59645,3.56145,3.56495
2017-11-23,3.56511,3.56618,3.5472,3.55138
2017-11-24,3.55159,3.55644,3.52381,3.52755
2017-11-27,3.52736,3.54088,3.51574,3.53721
2017-11-28,3.53734,3.55271,3.52868,3.548
2017-11-29,3.54795,3.55491,3.52898,3.54597
2017-11-30,3.5462,3.56177,3.51905,3.5347
2017-12-01,3.53465,3.5515,3.52369,3.543
2017-12-04,3.54523,3.5551,3.5396,3.54587
2017-12-05,3.5453,3.56475,3.54002,3.55844
2017-12-06,3.5585,3.57828,3.55186,3.5693
2017-12-07,3.56926,3.57827,3.56488,3.57497
2017-12-08,3.57419,3.58503,3.56566,3.56891
2017-12-11,3.56484,3.57286,3.55868,3.56695
2017-12-12,3.56695,3.59743,3.56388,3.58582
2017-12-13,3.58582,3.59371,3.56485,3.56635
2017-12-14,3.56624,3.58995,3.55918,3.58985
2017-12-15,3.5898,3.58985,3.5695,3.57775
2017-12-18,3.58668,3.58783,3.55465,3.5706
2017-12-19,3.56916,3.57327,3.54193,3.5478
2017-12-20,3.5478,3.55558,3.5275,3.54155
2017-12-21,3.5415,3.54475,3.53322,3.53639
2017-12-22,3.5367,3.55131,3.53285,3.5347
2017-12-26,3.53452,3.54568,3.52993,3.53911
2017-12-27,3.53915,3.54177,3.51616,3.521
2017-12-28,3.52105,3.52265,3.49144,3.50038
2017-12-29,3.50015,3.50045,3.47105,3.48035
2018-01-02,3.47615,3.47987,3.44885,3.4515
2018-01-03,3.45145,3.47246,3.44895,3.4535
2018-01-04,3.45383,3.45613,3.4353,3.43544
